Id,Probability
336,0.08775908430266431
337,0.018269654851355812
338,0.09618375944483488
339,0.01995796010456868
340,0.014753005654641339
341,0.011834286129272398
342,0.023210099652698497
343,0.02512890983409539
344,0.06275583368816103
345,0.04034506896442222
346,0.02379113763300156
347,0.42762015493828315
348,0.0914522175572616
349,0.022626146298142313
350,0.012634873868063673
351,0.0160119543231733
352,0.060727198047028155
353,0.011834286129272398
354,0.13939634090623987
355,0.013008690205318257
356,0.013008690205318257
357,0.43325672253133624
358,0.013586221223750996
359,0.11720232912222975
360,0.11227875725235738
361,0.02808994537346505
362,0.012868545340788975
363,0.011834286129272398
364,0.01720852954315544
365,0.09618375944483488
366,0.06818833158927237
367,0.03690715063775877
368,0.11918464075764296
369,0.03414603826628749
370,0.5065640501014165
371,0.01578981773205659
372,0.04816227778859978
373,0.019311994305266613
374,0.01586959268589753
375,0.015505523687455431
376,0.014753005654641339
377,0.025182282802118223
378,0.015505523687455431
379,0.01974960741573261
380,0.019141969347461502
381,0.011834286129272398
382,0.02379113763300156
383,0.10020720764128342
384,0.012634873868063673
385,0.015505523687455431
386,0.011834286129272398
387,0.011834286129272398
388,0.015505523687455431
389,0.0542454000019543
390,0.025182282802118223
391,0.011834286129272398
392,0.011834286129272398
393,0.030925399000168233
394,0.14256493949107507
395,0.017677962543519176
396,0.011834286129272398
397,0.34528194054684913
398,0.19011257697496198
399,0.01866113436487761
400,0.032444799611391656
401,0.01343042603450814
402,0.013008690205318257
403,0.018243582159697756
404,0.011963231979008697
405,0.7676213034146626
406,0.6144644162962022
407,0.022282559724368118
408,0.05210122674388902
409,0.019141969347461502
410,0.026206329423485702
411,0.03754324040070372
412,0.07209509707447247
413,0.11227875725235738
414,0.011834286129272398
415,0.011834286129272398
416,0.3293633936635722
417,0.1425753821053346
418,0.05133580719042265
419,0.015578801953934246
420,0.014753005654641339
421,0.09405294676717868
422,0.019132766481059757
423,0.04629027991901589
424,0.01578981773205659
425,0.013008690205318257
426,0.018269654851355812
427,0.056171447512564886
428,0.02379113763300156
429,0.10594399476529513
430,0.014753005654641339
431,0.13609277922177526
432,0.011963231979008697
433,0.01343042603450814
434,0.013247238471565809
435,0.034139440153157556
436,0.038759210174518784
437,0.08027429625932585
438,0.11227875725235738
439,0.011834286129272398
440,0.03475103786907346
441,0.01995796010456868
442,0.036918774397475915
443,0.08246547124515005
444,0.011834286129272398
445,0.019430346632574518
446,0.10663636528826903
447,0.013008690205318257
448,0.09618375944483488
449,0.08058598536631098
450,0.011834286129272398
451,0.05640520326162501
452,0.012839029201288066
453,0.09353397338366608
454,0.01214479934725016
455,0.06275510697172398
456,0.02311961420406782
457,0.09593943893620534
458,0.015673836688736086
459,0.12597307391241566
460,0.018788168183401007
461,0.018568875662146895
462,0.08498526139554154
463,0.01720852954315544
464,0.1280579601970773
465,0.05258918650374849
466,0.011834286129272398
467,0.014502957682172753
468,0.01563322011578915
469,0.018269654851355812
470,0.1391859183249729
471,0.01784070724529486
472,0.014407366071682873
473,0.24996264895015305
474,0.055856948174609795
475,0.016431037291714898
476,0.025182282802118223
477,0.015673836688736086
478,0.02512890983409539
479,0.019655346940630408
480,0.03178812679460164
481,0.10646975470280617
482,0.01578981773205659
483,0.13120800525196155
484,0.06073093713333214
485,0.01254345817649588
486,0.09837353983551722
487,0.11495265491801651
488,0.09091061913643879
489,0.17103751082172955
490,0.14566522055935094
491,0.011834286129272398
492,0.021635550796943938
493,0.379306906479894
494,0.012634873868063673
495,0.03417647567621796
496,0.019311994305266613
497,0.024413252236671984
498,0.013586221223750996
499,0.043007987521085374
500,0.015673836688736086
501,0.016438899734089282
502,0.014502957682172753
503,0.0468301598100399
504,0.013775578175007365
505,0.011834286129272398
506,0.17364910767542074
507,0.06643643712201984
508,0.014753005654641339
509,0.012498780295586955
510,0.017788501741478543
511,0.015505523687455431
512,0.07754877363779097
513,0.09405641288344836
514,0.03477600105957504
515,0.02646776905639624
516,0.0933850536395685
517,0.012868545340788975
518,0.022849936262169693
519,0.014502957682172753
520,0.018269654851355812
521,0.011834286129272398
522,0.019132766481059757
523,0.13358641662912177
524,0.01254345817649588
525,0.07801846632580833
526,0.1639481856405742
527,0.11952638000249546
528,0.011834286129272398
529,0.2794218867410459
530,0.019311994305266613
531,0.015505523687455431
532,0.013008690205318257
533,0.01497554173849176
534,0.011963231979008697
535,0.015505523687455431
536,0.011963231979008697
537,0.014502957682172753
538,0.07245186552521697
539,0.03709331007511697
540,0.015505523687455431
541,0.018269654851355812
542,0.03178812679460164
543,0.09161641752694462
544,0.11227875725235738
545,0.015163551288586149
546,0.011834286129272398
547,0.04212361980079067
548,0.014025119134587483
549,0.013008690205318257
550,0.14260099469902893
551,0.16357104568688566
552,0.05550394391101327
553,0.015505523687455431
554,0.012498780295586955
555,0.03176468051293288
556,0.019311994305266613
557,0.020045979356621845
558,0.021111441392409953
559,0.09405641288344836
560,0.032778387901211944
561,0.012052091999730064
562,0.01578981773205659
563,0.06527800031469978
564,0.1164292718382571
565,0.2334800344796315
566,0.014025119134587483
567,0.01682949675677986
568,0.041423616187487376
569,0.37081067102423637
570,0.07943188652680606
571,0.03556926609221692
572,0.024022907615016274
573,0.019141969347461502
574,0.020691095364351198
575,0.0840250710116122
576,0.01254345817649588
577,0.09618375944483488
578,0.014025119134587483
579,0.06818833158927237
580,0.014237529068071384
581,0.011179394585092114
582,0.012498780295586955
583,0.012498780295586955
584,0.030380731575498057
585,0.049820951217675706
586,0.012498780295586955
587,0.01995796010456868
588,0.10849362719297748
589,0.015163551288586149
590,0.011834286129272398
591,0.09618375944483488
592,0.014753005654641339
593,0.02516067843989558
594,0.01974960741573261
595,0.11227875725235738
596,0.03176468051293288
597,0.02095813541082303
598,0.05939260214506661
599,0.018788168183401007
600,0.011834286129272398
601,0.01750090584060119
602,0.020903819096330937
603,0.018394636342722596
604,0.012816125612361624
605,0.11227875725235738
606,0.01343042603450814
607,0.0160119543231733
608,0.051521369807209595
609,0.15040072573811528
610,0.025876611338683467
611,0.07021972533560063
612,0.01254345817649588
613,0.01225412370552213
614,0.03629345594086441
615,0.026955956655798852
616,0.016453039588969938
617,0.025182282802118223
618,0.013008690205318257
619,0.025182282802118223
620,0.01727378544709728
621,0.01254345817649588
622,0.051672997524735975
623,0.03178812679460164
624,0.10938575681806431
625,0.11227875725235738
626,0.4477477201276482
627,0.1425753821053346
628,0.014753005654641339
629,0.01254345817649588
630,0.11551888490769263
631,0.01578513724422242
632,0.024052734747232223
633,0.01225412370552213
634,0.04366117843423554
635,0.016582531999721276
636,0.01254345817649588
637,0.017136493986260094
638,0.036918774397475915
639,0.03177245280724264
640,0.011834286129272398
641,0.01682949675677986
642,0.359719581190919
643,0.04629027991901589
644,0.4905528659363635
645,0.09960479718289054
646,0.390337574280433
647,0.014502957682172753
648,0.11227875725235738
649,0.019655346940630408
650,0.040326159276608264
651,0.35372896781840835
652,0.01586959268589753
653,0.05133580719042265
654,0.5293405869286858
655,0.012498780295586955
656,0.044997170349733
657,0.019655346940630408
658,0.019311994305266613
659,0.1337929958081455
660,0.12914788920215858
661,0.041750780565339374
662,0.20291719397549557
663,0.11282763137654937
664,0.043007987521085374
665,0.4399231305541223
666,0.011834286129272398
667,0.018269654851355812
668,0.2238749973903953
669,0.2286574576445896
670,0.08027429625932585
671,0.01254345817649588
672,0.17715800942887017
673,0.06818833158927237
674,0.01225412370552213
675,0.6430590002107023
676,0.10292892580659495
677,0.047349239380826615
678,0.053977738459584035
679,0.04034506896442222
680,0.15903878557878437
681,0.04691049838710254
682,0.01497554173849176
683,0.09708243879298072
684,0.022282559724368118
685,0.029889075695623477
686,0.014502957682172753
687,0.014502957682172753
688,0.017791159826824263
689,0.11227875725235738
690,0.03850683645025111
691,0.01974960741573261
692,0.31646838225652435
693,0.0511628460389986
694,0.013247238471565809
695,0.08749466708855955
696,0.019141969347461502
697,0.013008690205318257
698,0.0403016277462668
699,0.09884522639225271
700,0.024052734747232223
701,0.011834286129272398
702,0.17853752302234302
703,0.10767059714658397
704,0.48742076814220126
705,0.01837264686326993
706,0.01942100786843117
707,0.03700511689742102
708,0.031306747307890764
709,0.018788168183401007
710,0.01254345817649588
711,0.05520695313166265
712,0.16882375463134397
713,0.01563322011578915
714,0.019655346940630408
715,0.02512890983409539
716,0.08624484616597668
717,0.011834286129272398
718,0.049106427403911815
719,0.04960255517228106
720,0.012052091999730064
721,0.011963231979008697
722,0.018269654851355812
723,0.08607265342044734
724,0.012634873868063673
725,0.09593943893620534
726,0.019132766481059757
727,0.014753005654641339
728,0.03686238672333876
729,0.11227875725235738
730,0.6077919325022476
731,0.016431037291714898
732,0.0809027766939432
733,0.018877304484816344
734,0.018269654851355812
735,0.018269654851355812
736,0.04475036416668344
737,0.015163551288586149
738,0.019132766481059757
739,0.015505523687455431
740,0.011834286129272398
741,0.013586221223750996
742,0.014025119134587483
743,0.06719398504120955
744,0.035117344581573305
745,0.02488680643290315
746,0.05815525411144478
747,0.01682949675677986
748,0.03686215557168089
749,0.03786647905383815
750,0.08775908430266431
751,0.12638915313389268
752,0.013586221223750996
753,0.021529478527127548
754,0.01254345817649588
755,0.017158906746277992
756,0.015505523687455431
757,0.06073093713333214
758,0.02932179957424568
759,0.012498780295586955
760,0.014502957682172753
761,0.019141969347461502
762,0.04629027991901589
763,0.07408699423359866
764,0.011834286129272398
765,0.024807120042838273
766,0.09593943893620534
767,0.011834286129272398
768,0.11408458087621938
769,0.03477600105957504
770,0.09618375944483488
771,0.013775578175007365
772,0.10169024776505853
773,0.035117344581573305
774,0.011963231979008697
775,0.05955743096593528
776,0.014286820596585651
777,0.06183544877631122
778,0.011834286129272398
779,0.02045856537041178
780,0.390337574280433
781,0.011834286129272398
782,0.026135237271317467
783,0.018460468712199005
784,0.0471642674624453
785,0.020124887484990642
786,0.11227875725235738
787,0.017077743270828647
788,0.025182282802118223
789,0.017077743270828647
790,0.038900574509508304
791,0.024022907615016274
792,0.3176414425913731
793,0.012839029201288066
794,0.025182282802118223
795,0.11227875725235738
796,0.015682659215238492
797,0.11495265491801651
798,0.02646776905639624
799,0.05343353582004082
800,0.030380731575498057
801,0.03176468051293288
802,0.01578981773205659
803,0.06818833158927237
804,0.0160119543231733
805,0.3513696980385845
806,0.032778387901211944
807,0.014502957682172753
808,0.11495265491801651
809,0.041750780565339374
810,0.02379113763300156
811,0.06738643884729989
812,0.013008690205318257
813,0.02628657082218469
814,0.014502957682172753
815,0.06727096066103302
816,0.04366117843423554
817,0.014347658101152544
818,0.02512890983409539
819,0.01578981773205659
820,0.08467675692345535
821,0.015835324411394174
822,0.053977738459584035
823,0.019311994305266613
824,0.01254345817649588
825,0.014502957682172753
826,0.041750780565339374
827,0.10005613412140081
828,0.032778387901211944
829,0.014753005654641339
830,0.017641224985159226
831,0.16563780638569015
832,0.02341940638589347
833,0.050350632615492684
834,0.015578801953934246
835,0.07300163208109632
836,0.02628657082218469
837,0.09405641288344836
838,0.01578981773205659
839,0.1270305230261891
840,0.48580118600617295
841,0.19011257697496198
842,0.05210122674388902
843,0.23180462568679872
844,0.06447149655471503
845,0.5556244020512583
846,0.3078506181412287
847,0.015578801953934246
848,0.01942100786843117
849,0.3509368722534138
850,0.013008690205318257
851,0.11227875725235738
852,0.013008690205318257
853,0.14787105801716227
854,0.013008690205318257
855,0.011834286129272398
856,0.042656992347617925
857,0.025182282802118223
858,0.04058428109367613
859,0.01422262099312773
860,0.034968855881404456
861,0.3721519908616934
862,0.012634873868063673
863,0.011834286129272398
864,0.0160119543231733
865,0.022035297471214563
866,0.015880070224648133
867,0.011834286129272398
868,0.10594399476529513
869,0.013702433692896962
870,0.011834286129272398
871,0.024162280115881854
872,0.011834286129272398
873,0.011834286129272398
874,0.015578801953934246
875,0.018269654851355812
876,0.04482053183542667
877,0.018023851332351768
878,0.02589912389860621
879,0.01373821027725978
880,0.024410371435643417
881,0.015835324411394174
882,0.09593943893620534
883,0.012816125612361624
884,0.10148404711574578
885,0.01578981773205659
886,0.01343042603450814
887,0.014502957682172753
888,0.3091864929441158
889,0.047349239380826615
890,0.04475036416668344
891,0.012868545340788975
892,0.011834286129272398
893,0.6219540198150108
894,0.5532510296542821
895,0.032778387901211944
896,0.025182282802118223
897,0.015505523687455431
898,0.011834286129272398
899,0.014502957682172753
900,0.011834286129272398
901,0.0403016277462668
902,0.046969474020066425
903,0.014502957682172753
904,0.011834286129272398
905,0.011834286129272398
906,0.014516637488468808
907,0.03709331007511697
908,0.06545174385917454
909,0.043639913990975776
910,0.041750780565339374
911,0.034139440153157556
912,0.04341508677932639
913,0.013008690205318257
914,0.018704483206140418
915,0.06967382421923611
916,0.01578981773205659
917,0.023210099652698497
918,0.018788168183401007
919,0.043672881730724256
920,0.04614254088743147
921,0.07059305905212977
922,0.17947005848994452
923,0.06818833158927237
924,0.011834286129272398
925,0.012816125612361624
926,0.018843998900511753
927,0.08054617115828559
928,0.030380731575498057
929,0.07299194673193832
930,0.08498526139554154
931,0.4962816471469921
932,0.017077743270828647
933,0.018194949955581474
934,0.011834286129272398
935,0.012826502492475439
936,0.01254345817649588
937,0.024130770918227414
938,0.015682659215238492
939,0.042903354914780346
940,0.01254345817649588
941,0.11227875725235738
942,0.01254345817649588
943,0.02379113763300156
944,0.11227875725235738
945,0.01343042603450814
946,0.015163551288586149
947,0.06015535486119704
948,0.018568875662146895
949,0.015505523687455431
950,0.018877304484816344
951,0.01578981773205659
952,0.06818833158927237
953,0.09618375944483488
954,0.017674884298927086
955,0.12107158885740167
956,0.018269654851355812
957,0.013586221223750996
958,0.049106427403911815
959,0.02512890983409539
960,0.019141969347461502
961,0.018269654851355812
962,0.019132766481059757
963,0.011834286129272398
964,0.014502957682172753
965,0.021635550796943938
966,0.03414603826628749
967,0.02368985888273218
968,0.10601334061046676
969,0.26487490052673407
970,0.31707105317703826
971,0.015503299979102722
972,0.31548500797722434
973,0.01995796010456868
974,0.07116547378805191
975,0.012498780295586955
976,0.019655346940630408
977,0.11227875725235738
978,0.07754877363779097
979,0.05865451485858516
980,0.46961231447408097
981,0.01682949675677986
982,0.014502957682172753
983,0.018568875662146895
984,0.014025119134587483
985,0.03840235827672174
986,0.10200797237070579
987,0.012868545340788975
988,0.01343042603450814
989,0.022282559724368118
990,0.017077743270828647
991,0.03272006759163182
992,0.01225412370552213
993,0.014049106276805322
994,0.03556926609221692
995,0.014753005654641339
996,0.07454894170725482
997,0.014753005654641339
998,0.02512890983409539
999,0.023299388227327383
1000,0.019655346940630408
1001,0.01254345817649588
1002,0.09401301710429547
1003,0.020903819096330937
1004,0.024413252236671984
1005,0.09884522639225271
1006,0.012816125612361624
1007,0.015838589683194293
1008,0.014753005654641339
1009,0.015673836688736086
1010,0.011834286129272398
1011,0.011834286129272398
1012,0.015880070224648133
1013,0.01974960741573261
1014,0.09618375944483488
1015,0.03261313477032903
1016,0.15975969741026075
1017,0.015835324411394174
1018,0.35372896781840835
1019,0.034126098813667516
1020,0.01254345817649588
1021,0.024052734747232223
1022,0.09440529572508503
1023,0.019846851546044392
1024,0.07801846632580833
1025,0.014502957682172753
1026,0.014025119134587483
1027,0.025558054429064368
1028,0.013247238471565809
1029,0.01254345817649588
1030,0.012933080593950645
1031,0.015299849871705722
1032,0.03872898079065941
1033,0.012868545340788975
1034,0.07581891721409487
1035,0.013008690205318257
1036,0.012839029201288066
1037,0.018877304484816344
1038,0.012052091999730064
1039,0.025182282802118223
1040,0.013008690205318257
1041,0.1982116286381794
1042,0.1771698178954207
1043,0.014753005654641339
1044,0.0620231518603563
1045,0.01497554173849176
1046,0.01254345817649588
1047,0.012816125612361624
1048,0.04427017072392291
1049,0.011963231979008697
1050,0.01343042603450814
1051,0.03178812679460164
1052,0.06818833158927237
1053,0.1287454754019384
1054,0.01254345817649588
1055,0.10169024776505853
1056,0.01784070724529486
1057,0.014025119134587483
1058,0.016581323835130227
1059,0.11227875725235738
1060,0.050350632615492684
1061,0.014753005654641339
1062,0.10938575681806431
1063,0.01343042603450814
1064,0.02356942025339946
1065,0.16882375463134397
1066,0.09593943893620534
1067,0.04475036416668344
1068,0.014753005654641339
1069,0.016507460730987775
1070,0.015163551288586149
1071,0.013247238471565809
1072,0.09884522639225271
1073,0.2973592262322665
1074,0.025182282802118223
1075,0.03754324040070372
1076,0.0972700496309025
1077,0.06818833158927237
1078,0.01254345817649588
1079,0.06275583368816103
1080,0.05865451485858516
1081,0.09593943893620534
1082,0.03178812679460164
1083,0.03272006759163182
1084,0.033449017635931944
1085,0.035117344581573305
1086,0.019311994305266613
1087,0.04629027991901589
1088,0.1275249223234925
1089,0.31548500797722434
1090,0.019655346940630408
1091,0.012498780295586955
1092,0.01214479934725016
1093,0.07754877363779097
1094,0.011834286129272398
1095,0.2877823860786875
1096,0.11563398038761687
1097,0.09405641288344836
1098,0.2460938948727444
1099,0.07912227895518345
1100,0.1639481856405742
1101,0.019618427261704666
1102,0.01214479934725016
1103,0.024789403952488027
1104,0.01703797024000125
1105,0.03414603826628749
1106,0.0972700496309025
1107,0.01578981773205659
1108,0.17246763949183605
1109,0.07912227895518345
1110,0.025182282802118223
1111,0.01942100786843117
1112,0.014347658101152544
1113,0.019137317092311694
1114,0.03786647905383815
1115,0.019141969347461502
1116,0.019132766481059757
1117,0.05934826920971238
1118,0.4000472635027637
1119,0.015910813450664942
1120,0.020072571335163256
1121,0.040787428857265745
1122,0.011834286129272398
1123,0.016431037291714898
1124,0.09884522639225271
1125,0.03629345594086441
1126,0.11495265491801651
1127,0.025182282802118223
1128,0.3091864929441158
1129,0.022035297471214563
1130,0.030380731575498057
1131,0.015682659215238492
1132,0.48742076814220126
1133,0.015682659215238492
1134,0.13570761800706665
1135,0.10917239285841587
1136,0.09091061913643879
1137,0.013247238471565809
1138,0.01254345817649588
1139,0.032778387901211944
1140,0.013586221223750996
1141,0.01578981773205659
1142,0.011963231979008697
1143,0.08467675692345535
1144,0.20738400539590315
1145,0.05108228771298552
1146,0.02918663335319501
1147,0.0933850536395685
1148,0.04427017072392291
1149,0.04762950636962771
1150,0.019655346940630408
1151,0.025097860095820417
1152,0.17559472017768366
1153,0.014025119134587483
1154,0.018394636342722596
1155,0.22168903787348945
1156,0.016431037291714898
1157,0.3673812610157882
1158,0.4234253941351644
1159,0.06480520366327376
1160,0.012498780295586955
1161,0.11227875725235738
1162,0.06272587947955442
1163,0.05520695313166265
1164,0.09401301710429547
1165,0.011834286129272398
1166,0.02244443265375957
1167,0.48742076814220126
1168,0.01225412370552213
1169,0.01578981773205659
1170,0.025182282802118223
1171,0.5464568858275434
1172,0.01974960741573261
1173,0.02025456299965346
1174,0.01720852954315544
1175,0.04050975843015524
1176,0.5634445824583093
1177,0.48742076814220126
1178,0.35372896781840835
1179,0.03613692969797451
1180,0.09618375944483488
1181,0.37737883089395186
1182,0.046969474020066425
1183,0.05589272473414185
1184,0.09405641288344836
1185,0.03556926609221692
1186,0.06195548554720954
1187,0.12107158885740167
1188,0.6703603106856704
1189,0.10849362719297748
1190,0.011834286129272398
1191,0.12716307698297416
1192,0.01225412370552213
1193,0.589457347647196
1194,0.06396738229163487
1195,0.18003374777647033
1196,0.011834286129272398
1197,0.01254345817649588
1198,0.016038206745617477
1199,0.09631027777417803
1200,0.11720232912222975
1201,0.09618375944483488
1202,0.01578981773205659
1203,0.013008690205318257
1204,0.01254345817649588
1205,0.015578801953934246
1206,0.023210099652698497
1207,0.6417202853334357
1208,0.01942100786843117
1209,0.14948607768258887
1210,0.012868545340788975
1211,0.2996575144342543
1212,0.25267261195713575
1213,0.013586221223750996
1214,0.015673836688736086
1215,0.7359185290473373
1216,0.019846851546044392
1217,0.05482695248105163
1218,0.01373821027725978
1219,0.014753005654641339
1220,0.031306747307890764
1221,0.07581891721409487
1222,0.035117344581573305
1223,0.19065957852471851
1224,0.025182282802118223
1225,0.12583813132600763
1226,0.01707023441297518
1227,0.019655346940630408
1228,0.10087098186571307
1229,0.5523605876793757
1230,0.7796932893267036
1231,0.02391259766654937
1232,0.046969474020066425
1233,0.018604153466097107
1234,0.8489580119976421
1235,0.7298925722496407
1236,0.011834286129272398
1237,0.09884522639225271
1238,0.1339912805766142
1239,0.08383446190171649
1240,0.02311961420406782
1241,0.01254345817649588
1242,0.018568875662146895
1243,0.014753005654641339
1244,0.03178812679460164
1245,0.06275583368816103
1246,0.0278183638566858
1247,0.03178812679460164
1248,0.01578513724422242
1249,0.11227875725235738
